#Duplication rate	Coverage
1.0	29186.0
2.0	8985.0
3.0	3557.0
4.0	2110.0
5.0	1166.0
6.0	775.0
7.0	515.0
8.0	495.0
9.0	345.0
10.0	275.0
11.0	231.0
12.0	189.0
13.0	187.0
14.0	172.0
15.0	146.0
16.0	133.0
17.0	135.0
18.0	102.0
19.0	85.0
20.0	85.0
21.0	71.0
22.0	86.0
23.0	68.0
24.0	58.0
25.0	58.0
26.0	57.0
27.0	64.0
28.0	46.0
29.0	59.0
30.0	42.0
31.0	36.0
32.0	43.0
33.0	31.0
34.0	50.0
35.0	33.0
36.0	30.0
37.0	29.0
38.0	24.0
39.0	38.0
40.0	30.0
41.0	28.0
42.0	30.0
43.0	26.0
44.0	21.0
45.0	29.0
46.0	24.0
47.0	22.0
48.0	15.0
49.0	26.0
50.0	2255.0
