#Duplication rate	Coverage
1.0	10220.0
2.0	2231.0
3.0	803.0
4.0	486.0
5.0	290.0
6.0	244.0
7.0	197.0
8.0	143.0
9.0	105.0
10.0	113.0
11.0	79.0
12.0	71.0
13.0	47.0
14.0	46.0
15.0	45.0
16.0	44.0
17.0	50.0
18.0	39.0
19.0	31.0
20.0	34.0
21.0	23.0
22.0	43.0
23.0	26.0
24.0	18.0
25.0	22.0
26.0	23.0
27.0	23.0
28.0	17.0
29.0	15.0
30.0	21.0
31.0	15.0
32.0	18.0
33.0	9.0
34.0	10.0
35.0	15.0
36.0	12.0
37.0	8.0
38.0	6.0
39.0	2.0
40.0	9.0
41.0	12.0
42.0	5.0
43.0	7.0
44.0	9.0
45.0	9.0
46.0	6.0
47.0	8.0
48.0	3.0
49.0	7.0
50.0	1154.0
