#Duplication rate	Coverage
1.0	12748.0
2.0	2902.0
3.0	1021.0
4.0	609.0
5.0	388.0
6.0	263.0
7.0	187.0
8.0	146.0
9.0	148.0
10.0	150.0
11.0	79.0
12.0	73.0
13.0	68.0
14.0	65.0
15.0	56.0
16.0	44.0
17.0	46.0
18.0	39.0
19.0	41.0
20.0	46.0
21.0	34.0
22.0	37.0
23.0	24.0
24.0	28.0
25.0	18.0
26.0	24.0
27.0	23.0
28.0	19.0
29.0	16.0
30.0	19.0
31.0	23.0
32.0	15.0
33.0	8.0
34.0	17.0
35.0	14.0
36.0	10.0
37.0	14.0
38.0	7.0
39.0	9.0
40.0	9.0
41.0	11.0
42.0	7.0
43.0	8.0
44.0	4.0
45.0	6.0
46.0	8.0
47.0	11.0
48.0	8.0
49.0	7.0
50.0	1284.0
