#Duplication rate	Coverage
1.0	22876.0
2.0	6312.0
3.0	2372.0
4.0	1291.0
5.0	782.0
6.0	608.0
7.0	399.0
8.0	365.0
9.0	234.0
10.0	205.0
11.0	180.0
12.0	179.0
13.0	127.0
14.0	142.0
15.0	95.0
16.0	89.0
17.0	93.0
18.0	86.0
19.0	63.0
20.0	70.0
21.0	69.0
22.0	57.0
23.0	50.0
24.0	53.0
25.0	46.0
26.0	38.0
27.0	40.0
28.0	41.0
29.0	38.0
30.0	31.0
31.0	25.0
32.0	32.0
33.0	28.0
34.0	25.0
35.0	32.0
36.0	24.0
37.0	21.0
38.0	25.0
39.0	23.0
40.0	20.0
41.0	23.0
42.0	21.0
43.0	19.0
44.0	24.0
45.0	23.0
46.0	21.0
47.0	19.0
48.0	15.0
49.0	15.0
50.0	1823.0
