#Coverage (X)	Coverage
1.0	0.007590814569482518
2.0	0.006420118431918809
3.0	0.0055490990689293085
4.0	0.005478214824577776
5.0	0.005236460603953219
6.0	0.005222719965814804
7.0	0.005109834859311491
8.0	0.005084970847448744
9.0	0.005009132495473523
10.0	0.004992151434734637
11.0	0.00498208742993711
12.0	0.004968253318068605
13.0	0.004947595624003043
14.0	0.00493348109095848
15.0	0.004914630555646227
16.0	0.004913072660158946
17.0	0.004885092857335849
18.0	0.0048767113796515105
19.0	0.004845865049148301
20.0	0.004828572409323328
21.0	0.004812370296335189
22.0	0.004791058286159
23.0	0.004759027955088868
24.0	0.004749836371757965
25.0	0.004739055735029751
26.0	0.0047294279409584306
27.0	0.004720329831357617
28.0	0.004715843092370164
29.0	0.004690387080216851
30.0	0.004686336551969816
31.0	0.00467605444180208
32.0	0.004659571907623672
33.0	0.004650380324292769
34.0	0.004644398005652306
35.0	0.0046260148389905
36.0	0.00461944052005947
37.0	0.004589778190108973
38.0	0.0045862261884082045
39.0	0.0045682169166525455
40.0	0.004550519223997185
41.0	0.00453515837456564
42.0	0.0045260291070547964
43.0	0.004512101521456202
44.0	0.004506119202815739
45.0	0.0044947777237211994
46.0	0.004488359194340319
47.0	0.004472499818348297
48.0	0.004468885500827469
49.0	0.004451499387272406
50.0	0.004443180225408128
51.0	0.00443467411608367
