#Duplication rate	Coverage
1.0	33301.0
2.0	10731.0
3.0	4396.0
4.0	2564.0
5.0	1451.0
6.0	1086.0
7.0	755.0
8.0	557.0
9.0	448.0
10.0	375.0
11.0	293.0
12.0	303.0
13.0	244.0
14.0	204.0
15.0	146.0
16.0	166.0
17.0	136.0
18.0	128.0
19.0	110.0
20.0	103.0
21.0	124.0
22.0	99.0
23.0	73.0
24.0	73.0
25.0	69.0
26.0	62.0
27.0	54.0
28.0	62.0
29.0	53.0
30.0	55.0
31.0	47.0
32.0	35.0
33.0	46.0
34.0	39.0
35.0	41.0
36.0	34.0
37.0	35.0
38.0	38.0
39.0	40.0
40.0	41.0
41.0	28.0
42.0	38.0
43.0	37.0
44.0	29.0
45.0	20.0
46.0	26.0
47.0	26.0
48.0	22.0
49.0	20.0
50.0	2529.0
