#Duplication rate	Coverage
1.0	22561.0
2.0	6353.0
3.0	2401.0
4.0	1394.0
5.0	734.0
6.0	571.0
7.0	434.0
8.0	354.0
9.0	264.0
10.0	226.0
11.0	185.0
12.0	149.0
13.0	143.0
14.0	116.0
15.0	125.0
16.0	110.0
17.0	94.0
18.0	73.0
19.0	69.0
20.0	72.0
21.0	64.0
22.0	64.0
23.0	40.0
24.0	61.0
25.0	46.0
26.0	46.0
27.0	39.0
28.0	32.0
29.0	28.0
30.0	29.0
31.0	30.0
32.0	26.0
33.0	35.0
34.0	22.0
35.0	26.0
36.0	23.0
37.0	17.0
38.0	24.0
39.0	29.0
40.0	20.0
41.0	17.0
42.0	18.0
43.0	21.0
44.0	18.0
45.0	15.0
46.0	25.0
47.0	19.0
48.0	9.0
49.0	24.0
50.0	1836.0
