#Coverage (X)	Coverage
1.0	0.007899527137851692
2.0	0.006435074228534177
3.0	0.005638086058766589
4.0	0.005543179066108905
5.0	0.005355577292377234
6.0	0.005307843374865229
7.0	0.005216457225998283
8.0	0.005206735958196873
9.0	0.005085967900569699
10.0	0.005072476525711522
11.0	0.005014491655941811
12.0	0.005004458809054313
13.0	0.004973020478260537
14.0	0.004957659628828992
15.0	0.00493703309267346
16.0	0.004919740452848487
17.0	0.004882226329684158
18.0	0.004869451586742457
19.0	0.004854932000867507
20.0	0.004852252420647574
21.0	0.004840350099172497
22.0	0.0048313766212118026
23.0	0.0048218111429605415
24.0	0.004812681875449698
25.0	0.004790715549177094
26.0	0.004787817863586952
27.0	0.004771615750598812
28.0	0.004769652802295354
29.0	0.004759900376583914
30.0	0.004754198479119509
31.0	0.004748247318389076
32.0	0.004739242682518352
33.0	0.0047260940446705035
34.0	0.004723912990996837
35.0	0.004718865409643058
36.0	0.004710670879418899
37.0	0.004692848555123419
38.0	0.00468939002715274
39.0	0.004687520552579372
40.0	0.004677705811047872
41.0	0.00466499338392623
42.0	0.0046616906455057006
43.0	0.004656674222061952
44.0	0.004656393800871683
45.0	0.004649102850024178
46.0	0.004647950007367285
47.0	0.004643806005390161
48.0	0.004643806005390161
49.0	0.0046410017935301084
50.0	0.0046410017935301084
51.0	0.0046381041079399665
