#Coverage (X)	Coverage
1.0	0.008352376196029354
2.0	0.006565688185574459
3.0	0.005723832625974978
4.0	0.0056053079378415305
5.0	0.005420385744344003
6.0	0.0053915023621442515
7.0	0.005265063564962702
8.0	0.005243034922870038
9.0	0.005161930884170829
10.0	0.005128623078803685
11.0	0.005081418845747976
12.0	0.0050686441028062745
13.0	0.005036582613826113
14.0	0.005025272292641603
15.0	0.004982772903943555
16.0	0.004972646583325968
17.0	0.004933138353948152
18.0	0.004928153088414433
19.0	0.004917933294066756
20.0	0.004912948028533037
21.0	0.00489630970480448
22.0	0.004882662540396154
23.0	0.004858421686719794
24.0	0.004856334106776217
25.0	0.004844930311861617
26.0	0.004843154311018338
27.0	0.004834897464974119
28.0	0.004830379568076637
29.0	0.004818944615252008
30.0	0.004811996401414831
31.0	0.004803708397460582
32.0	0.004797445657629851
33.0	0.004796230499152898
34.0	0.004795139972316065
35.0	0.004789375759045811
36.0	0.004788534495489216
37.0	0.004788347548029037
38.0	0.004785294072888746
39.0	0.004776164805377903
40.0	0.004772394698321136
41.0	0.004771927329670689
42.0	0.004771273013574273
43.0	0.0047650725895636015
44.0	0.00475877869182284
45.0	0.004749961003398084
46.0	0.004747187949448062
47.0	0.004746938686167823
48.0	0.00474098752543739
49.0	0.004738339103127487
50.0	0.004738120997757278
51.0	0.004737560155390952
