#Duplication rate	Coverage
1.0	20492.0
2.0	5649.0
3.0	2062.0
4.0	1126.0
5.0	681.0
6.0	487.0
7.0	341.0
8.0	282.0
9.0	216.0
10.0	194.0
11.0	149.0
12.0	129.0
13.0	118.0
14.0	111.0
15.0	99.0
16.0	90.0
17.0	76.0
18.0	79.0
19.0	70.0
20.0	55.0
21.0	60.0
22.0	55.0
23.0	49.0
24.0	54.0
25.0	38.0
26.0	37.0
27.0	28.0
28.0	29.0
29.0	31.0
30.0	38.0
31.0	24.0
32.0	28.0
33.0	22.0
34.0	23.0
35.0	20.0
36.0	19.0
37.0	10.0
38.0	28.0
39.0	19.0
40.0	17.0
41.0	13.0
42.0	23.0
43.0	21.0
44.0	11.0
45.0	16.0
46.0	16.0
47.0	17.0
48.0	10.0
49.0	19.0
50.0	1702.0
