#Duplication rate	Coverage
1.0	15679.0
2.0	3835.0
3.0	1390.0
4.0	851.0
5.0	460.0
6.0	363.0
7.0	201.0
8.0	213.0
9.0	191.0
10.0	154.0
11.0	118.0
12.0	107.0
13.0	82.0
14.0	79.0
15.0	67.0
16.0	73.0
17.0	44.0
18.0	73.0
19.0	49.0
20.0	52.0
21.0	39.0
22.0	38.0
23.0	35.0
24.0	38.0
25.0	40.0
26.0	29.0
27.0	26.0
28.0	35.0
29.0	27.0
30.0	25.0
31.0	23.0
32.0	14.0
33.0	23.0
34.0	19.0
35.0	15.0
36.0	12.0
37.0	15.0
38.0	19.0
39.0	16.0
40.0	12.0
41.0	16.0
42.0	15.0
43.0	17.0
44.0	11.0
45.0	12.0
46.0	10.0
47.0	11.0
48.0	10.0
49.0	16.0
50.0	1452.0
