#Duplication rate	Coverage
1.0	15164.0
2.0	3696.0
3.0	1394.0
4.0	748.0
5.0	436.0
6.0	333.0
7.0	244.0
8.0	214.0
9.0	164.0
10.0	121.0
11.0	127.0
12.0	90.0
13.0	82.0
14.0	92.0
15.0	54.0
16.0	61.0
17.0	58.0
18.0	61.0
19.0	46.0
20.0	51.0
21.0	40.0
22.0	45.0
23.0	52.0
24.0	44.0
25.0	34.0
26.0	30.0
27.0	43.0
28.0	19.0
29.0	26.0
30.0	26.0
31.0	22.0
32.0	19.0
33.0	13.0
34.0	15.0
35.0	23.0
36.0	13.0
37.0	27.0
38.0	18.0
39.0	16.0
40.0	15.0
41.0	16.0
42.0	13.0
43.0	15.0
44.0	13.0
45.0	11.0
46.0	11.0
47.0	13.0
48.0	9.0
49.0	7.0
50.0	1344.0
