#Duplication rate	Coverage
1.0	17706.0
2.0	4333.0
3.0	1624.0
4.0	859.0
5.0	571.0
6.0	383.0
7.0	285.0
8.0	236.0
9.0	149.0
10.0	142.0
11.0	129.0
12.0	132.0
13.0	104.0
14.0	107.0
15.0	68.0
16.0	75.0
17.0	70.0
18.0	56.0
19.0	58.0
20.0	58.0
21.0	46.0
22.0	40.0
23.0	35.0
24.0	41.0
25.0	33.0
26.0	42.0
27.0	44.0
28.0	42.0
29.0	33.0
30.0	30.0
31.0	31.0
32.0	32.0
33.0	26.0
34.0	21.0
35.0	22.0
36.0	31.0
37.0	18.0
38.0	16.0
39.0	15.0
40.0	11.0
41.0	8.0
42.0	19.0
43.0	16.0
44.0	21.0
45.0	15.0
46.0	18.0
47.0	12.0
48.0	13.0
49.0	9.0
50.0	1512.0
