#Duplication rate	Coverage
1.0	26145.0
2.0	7797.0
3.0	2941.0
4.0	1700.0
5.0	1019.0
6.0	725.0
7.0	482.0
8.0	415.0
9.0	335.0
10.0	281.0
11.0	219.0
12.0	159.0
13.0	148.0
14.0	157.0
15.0	132.0
16.0	98.0
17.0	91.0
18.0	99.0
19.0	89.0
20.0	92.0
21.0	70.0
22.0	71.0
23.0	41.0
24.0	40.0
25.0	43.0
26.0	45.0
27.0	48.0
28.0	54.0
29.0	42.0
30.0	47.0
31.0	29.0
32.0	38.0
33.0	41.0
34.0	35.0
35.0	33.0
36.0	34.0
37.0	38.0
38.0	35.0
39.0	29.0
40.0	22.0
41.0	27.0
42.0	28.0
43.0	22.0
44.0	25.0
45.0	17.0
46.0	23.0
47.0	13.0
48.0	14.0
49.0	20.0
50.0	2071.0
