#Duplication rate	Coverage
1.0	26643.0
2.0	7715.0
3.0	3130.0
4.0	1684.0
5.0	1064.0
6.0	751.0
7.0	505.0
8.0	446.0
9.0	344.0
10.0	268.0
11.0	229.0
12.0	176.0
13.0	173.0
14.0	142.0
15.0	112.0
16.0	116.0
17.0	99.0
18.0	90.0
19.0	98.0
20.0	89.0
21.0	79.0
22.0	79.0
23.0	44.0
24.0	75.0
25.0	49.0
26.0	59.0
27.0	46.0
28.0	54.0
29.0	44.0
30.0	28.0
31.0	43.0
32.0	35.0
33.0	34.0
34.0	35.0
35.0	30.0
36.0	37.0
37.0	27.0
38.0	28.0
39.0	29.0
40.0	19.0
41.0	27.0
42.0	26.0
43.0	20.0
44.0	20.0
45.0	31.0
46.0	21.0
47.0	22.0
48.0	23.0
49.0	26.0
50.0	2146.0
