#Duplication rate	Coverage
1.0	18475.0
2.0	4868.0
3.0	1699.0
4.0	1009.0
5.0	571.0
6.0	439.0
7.0	305.0
8.0	275.0
9.0	217.0
10.0	183.0
11.0	120.0
12.0	137.0
13.0	111.0
14.0	100.0
15.0	73.0
16.0	68.0
17.0	85.0
18.0	61.0
19.0	46.0
20.0	52.0
21.0	43.0
22.0	47.0
23.0	45.0
24.0	39.0
25.0	34.0
26.0	47.0
27.0	38.0
28.0	18.0
29.0	40.0
30.0	34.0
31.0	22.0
32.0	21.0
33.0	18.0
34.0	24.0
35.0	30.0
36.0	25.0
37.0	30.0
38.0	15.0
39.0	25.0
40.0	26.0
41.0	18.0
42.0	13.0
43.0	23.0
44.0	12.0
45.0	8.0
46.0	10.0
47.0	13.0
48.0	10.0
49.0	14.0
50.0	1625.0
