#Duplication rate	Coverage
1.0	6394.0
2.0	1604.0
3.0	628.0
4.0	348.0
5.0	208.0
6.0	160.0
7.0	98.0
8.0	84.0
9.0	52.0
10.0	51.0
11.0	37.0
12.0	40.0
13.0	31.0
14.0	35.0
15.0	25.0
16.0	28.0
17.0	26.0
18.0	21.0
19.0	20.0
20.0	25.0
21.0	21.0
22.0	21.0
23.0	15.0
24.0	10.0
25.0	17.0
26.0	13.0
27.0	16.0
28.0	8.0
29.0	9.0
30.0	10.0
31.0	11.0
32.0	9.0
33.0	9.0
34.0	6.0
35.0	9.0
36.0	4.0
37.0	7.0
38.0	8.0
39.0	4.0
40.0	4.0
41.0	8.0
42.0	3.0
43.0	5.0
44.0	4.0
45.0	8.0
46.0	7.0
47.0	10.0
48.0	4.0
49.0	7.0
50.0	1083.0
