#Duplication rate	Coverage
1.0	14299.0
2.0	3441.0
3.0	1240.0
4.0	702.0
5.0	420.0
6.0	306.0
7.0	226.0
8.0	194.0
9.0	147.0
10.0	130.0
11.0	129.0
12.0	99.0
13.0	88.0
14.0	84.0
15.0	84.0
16.0	59.0
17.0	48.0
18.0	42.0
19.0	52.0
20.0	36.0
21.0	32.0
22.0	40.0
23.0	36.0
24.0	32.0
25.0	27.0
26.0	32.0
27.0	27.0
28.0	28.0
29.0	28.0
30.0	30.0
31.0	15.0
32.0	19.0
33.0	19.0
34.0	15.0
35.0	11.0
36.0	18.0
37.0	18.0
38.0	8.0
39.0	12.0
40.0	18.0
41.0	9.0
42.0	9.0
43.0	12.0
44.0	17.0
45.0	14.0
46.0	10.0
47.0	9.0
48.0	8.0
49.0	10.0
50.0	1366.0
