#Duplication rate	Coverage
1.0	24946.0
2.0	7211.0
3.0	2868.0
4.0	1522.0
5.0	956.0
6.0	638.0
7.0	434.0
8.0	394.0
9.0	291.0
10.0	242.0
11.0	203.0
12.0	171.0
13.0	155.0
14.0	127.0
15.0	117.0
16.0	97.0
17.0	86.0
18.0	78.0
19.0	75.0
20.0	82.0
21.0	76.0
22.0	48.0
23.0	70.0
24.0	52.0
25.0	40.0
26.0	38.0
27.0	47.0
28.0	43.0
29.0	45.0
30.0	50.0
31.0	27.0
32.0	40.0
33.0	37.0
34.0	26.0
35.0	38.0
36.0	40.0
37.0	27.0
38.0	34.0
39.0	15.0
40.0	22.0
41.0	29.0
42.0	15.0
43.0	19.0
44.0	28.0
45.0	26.0
46.0	17.0
47.0	20.0
48.0	22.0
49.0	23.0
50.0	1963.0
