#Duplication rate	Coverage
1.0	19865.0
2.0	5033.0
3.0	1949.0
4.0	1055.0
5.0	618.0
6.0	474.0
7.0	332.0
8.0	284.0
9.0	202.0
10.0	169.0
11.0	137.0
12.0	113.0
13.0	116.0
14.0	98.0
15.0	94.0
16.0	79.0
17.0	83.0
18.0	61.0
19.0	62.0
20.0	63.0
21.0	61.0
22.0	55.0
23.0	49.0
24.0	44.0
25.0	44.0
26.0	51.0
27.0	38.0
28.0	38.0
29.0	42.0
30.0	37.0
31.0	25.0
32.0	38.0
33.0	26.0
34.0	26.0
35.0	18.0
36.0	27.0
37.0	25.0
38.0	18.0
39.0	21.0
40.0	21.0
41.0	18.0
42.0	17.0
43.0	15.0
44.0	21.0
45.0	19.0
46.0	21.0
47.0	13.0
48.0	9.0
49.0	20.0
50.0	1671.0
