#Duplication rate	Coverage
1.0	20596.0
2.0	5657.0
3.0	2123.0
4.0	1208.0
5.0	684.0
6.0	552.0
7.0	383.0
8.0	325.0
9.0	220.0
10.0	203.0
11.0	137.0
12.0	148.0
13.0	132.0
14.0	112.0
15.0	85.0
16.0	79.0
17.0	67.0
18.0	81.0
19.0	62.0
20.0	66.0
21.0	44.0
22.0	51.0
23.0	50.0
24.0	38.0
25.0	47.0
26.0	44.0
27.0	36.0
28.0	26.0
29.0	37.0
30.0	34.0
31.0	27.0
32.0	27.0
33.0	18.0
34.0	24.0
35.0	25.0
36.0	29.0
37.0	28.0
38.0	20.0
39.0	12.0
40.0	20.0
41.0	27.0
42.0	18.0
43.0	23.0
44.0	15.0
45.0	16.0
46.0	17.0
47.0	16.0
48.0	7.0
49.0	16.0
50.0	1670.0
