#Duplication rate	Coverage
1.0	17209.0
2.0	4271.0
3.0	1552.0
4.0	865.0
5.0	503.0
6.0	355.0
7.0	282.0
8.0	218.0
9.0	175.0
10.0	166.0
11.0	123.0
12.0	111.0
13.0	85.0
14.0	108.0
15.0	72.0
16.0	58.0
17.0	81.0
18.0	61.0
19.0	57.0
20.0	47.0
21.0	39.0
22.0	38.0
23.0	35.0
24.0	49.0
25.0	30.0
26.0	36.0
27.0	32.0
28.0	29.0
29.0	28.0
30.0	38.0
31.0	28.0
32.0	26.0
33.0	32.0
34.0	22.0
35.0	17.0
36.0	12.0
37.0	23.0
38.0	20.0
39.0	13.0
40.0	27.0
41.0	12.0
42.0	20.0
43.0	15.0
44.0	14.0
45.0	14.0
46.0	15.0
47.0	13.0
48.0	15.0
49.0	17.0
50.0	1476.0
