#Coverage (X)	Coverage
1.0	0.014482289857880914
2.0	0.009969814441504354
3.0	0.007620134162408476
4.0	0.007278861578512874
5.0	0.006551230915519568
6.0	0.006437130650553513
7.0	0.006045039516095585
8.0	0.00600216623247718
9.0	0.005819985935019645
10.0	0.005779729915815324
11.0	0.0056674056516925475
12.0	0.005624096157347935
13.0	0.005538006853115007
14.0	0.005519872949719229
15.0	0.0054440345977440074
16.0	0.005426461536728766
17.0	0.005401379419495811
18.0	0.005383868674300629
19.0	0.0053355115985880275
20.0	0.005313046745769157
21.0	0.005270204620060781
22.0	0.005253379348872045
23.0	0.005224246703392055
24.0	0.005211222697184326
25.0	0.005187044159328025
26.0	0.0051692529929425746
27.0	0.005158410040394301
28.0	0.005152926248300105
29.0	0.005114041177108675
30.0	0.005103696751120879
31.0	0.005089956112982463
32.0	0.005076558211854376
33.0	0.005065341364399956
34.0	0.005062537152539903
35.0	0.005035990613563968
36.0	0.005021533343509077
37.0	0.005008633968927256
38.0	0.004997697542663104
39.0	0.00499034427599554
40.0	0.0049824924827817085
41.0	0.004975855848030619
42.0	0.004963049947178888
43.0	0.004948561519213968
44.0	0.0049443552014167835
45.0	0.004934696249435433
46.0	0.00492880740452506
47.0	0.004902136233909005
48.0	0.004898459600582328
49.0	0.004891885281651298
50.0	0.004891075176004733
51.0	0.004890638965264316
