#Duplication rate	Coverage
1.0	23228.0
2.0	6676.0
3.0	2526.0
4.0	1472.0
5.0	845.0
6.0	579.0
7.0	450.0
8.0	348.0
9.0	255.0
10.0	241.0
11.0	170.0
12.0	141.0
13.0	126.0
14.0	123.0
15.0	114.0
16.0	105.0
17.0	93.0
18.0	79.0
19.0	81.0
20.0	75.0
21.0	69.0
22.0	51.0
23.0	54.0
24.0	46.0
25.0	56.0
26.0	42.0
27.0	43.0
28.0	47.0
29.0	41.0
30.0	25.0
31.0	33.0
32.0	32.0
33.0	35.0
34.0	25.0
35.0	24.0
36.0	22.0
37.0	21.0
38.0	31.0
39.0	24.0
40.0	20.0
41.0	24.0
42.0	26.0
43.0	15.0
44.0	12.0
45.0	16.0
46.0	21.0
47.0	19.0
48.0	20.0
49.0	18.0
50.0	1866.0
