#Duplication rate	Coverage
1.0	20230.0
2.0	5506.0
3.0	1962.0
4.0	1191.0
5.0	608.0
6.0	474.0
7.0	362.0
8.0	303.0
9.0	224.0
10.0	208.0
11.0	156.0
12.0	150.0
13.0	117.0
14.0	103.0
15.0	105.0
16.0	95.0
17.0	69.0
18.0	63.0
19.0	61.0
20.0	54.0
21.0	58.0
22.0	50.0
23.0	37.0
24.0	42.0
25.0	40.0
26.0	35.0
27.0	35.0
28.0	39.0
29.0	26.0
30.0	26.0
31.0	26.0
32.0	37.0
33.0	27.0
34.0	25.0
35.0	27.0
36.0	29.0
37.0	18.0
38.0	26.0
39.0	20.0
40.0	23.0
41.0	24.0
42.0	20.0
43.0	15.0
44.0	12.0
45.0	19.0
46.0	14.0
47.0	17.0
48.0	12.0
49.0	13.0
50.0	1768.0
