#Duplication rate	Coverage
1.0	21425.0
2.0	5863.0
3.0	2207.0
4.0	1149.0
5.0	694.0
6.0	473.0
7.0	379.0
8.0	285.0
9.0	230.0
10.0	207.0
11.0	144.0
12.0	153.0
13.0	120.0
14.0	112.0
15.0	91.0
16.0	80.0
17.0	73.0
18.0	75.0
19.0	54.0
20.0	78.0
21.0	67.0
22.0	64.0
23.0	42.0
24.0	51.0
25.0	55.0
26.0	37.0
27.0	47.0
28.0	33.0
29.0	38.0
30.0	41.0
31.0	23.0
32.0	25.0
33.0	27.0
34.0	27.0
35.0	25.0
36.0	34.0
37.0	21.0
38.0	22.0
39.0	30.0
40.0	24.0
41.0	22.0
42.0	26.0
43.0	20.0
44.0	21.0
45.0	18.0
46.0	11.0
47.0	19.0
48.0	19.0
49.0	18.0
50.0	1682.0
