#Duplication rate	Coverage
1.0	15675.0
2.0	3915.0
3.0	1487.0
4.0	824.0
5.0	481.0
6.0	358.0
7.0	251.0
8.0	213.0
9.0	163.0
10.0	139.0
11.0	125.0
12.0	93.0
13.0	99.0
14.0	76.0
15.0	62.0
16.0	67.0
17.0	54.0
18.0	64.0
19.0	51.0
20.0	52.0
21.0	47.0
22.0	37.0
23.0	36.0
24.0	35.0
25.0	40.0
26.0	31.0
27.0	34.0
28.0	29.0
29.0	19.0
30.0	21.0
31.0	22.0
32.0	25.0
33.0	19.0
34.0	14.0
35.0	19.0
36.0	17.0
37.0	20.0
38.0	15.0
39.0	14.0
40.0	13.0
41.0	17.0
42.0	12.0
43.0	12.0
44.0	17.0
45.0	8.0
46.0	11.0
47.0	15.0
48.0	7.0
49.0	9.0
50.0	1424.0
