#Duplication rate	Coverage
1.0	22196.0
2.0	5767.0
3.0	2165.0
4.0	1232.0
5.0	722.0
6.0	595.0
7.0	344.0
8.0	330.0
9.0	234.0
10.0	191.0
11.0	181.0
12.0	136.0
13.0	134.0
14.0	139.0
15.0	92.0
16.0	104.0
17.0	82.0
18.0	75.0
19.0	63.0
20.0	65.0
21.0	69.0
22.0	66.0
23.0	47.0
24.0	44.0
25.0	44.0
26.0	38.0
27.0	49.0
28.0	37.0
29.0	42.0
30.0	30.0
31.0	30.0
32.0	30.0
33.0	30.0
34.0	23.0
35.0	19.0
36.0	27.0
37.0	35.0
38.0	28.0
39.0	12.0
40.0	27.0
41.0	31.0
42.0	24.0
43.0	23.0
44.0	22.0
45.0	21.0
46.0	19.0
47.0	15.0
48.0	20.0
49.0	19.0
50.0	1789.0
