#Duplication rate	Coverage
1.0	16189.0
2.0	3894.0
3.0	1454.0
4.0	867.0
5.0	498.0
6.0	369.0
7.0	250.0
8.0	208.0
9.0	166.0
10.0	149.0
11.0	139.0
12.0	105.0
13.0	94.0
14.0	90.0
15.0	71.0
16.0	65.0
17.0	54.0
18.0	66.0
19.0	62.0
20.0	52.0
21.0	37.0
22.0	35.0
23.0	50.0
24.0	47.0
25.0	36.0
26.0	35.0
27.0	27.0
28.0	25.0
29.0	19.0
30.0	26.0
31.0	25.0
32.0	24.0
33.0	27.0
34.0	18.0
35.0	13.0
36.0	19.0
37.0	16.0
38.0	12.0
39.0	13.0
40.0	23.0
41.0	19.0
42.0	4.0
43.0	18.0
44.0	10.0
45.0	9.0
46.0	11.0
47.0	14.0
48.0	11.0
49.0	11.0
50.0	1359.0
