#Duplication rate	Coverage
1.0	24876.0
2.0	7156.0
3.0	2782.0
4.0	1565.0
5.0	900.0
6.0	684.0
7.0	448.0
8.0	397.0
9.0	290.0
10.0	242.0
11.0	199.0
12.0	166.0
13.0	129.0
14.0	135.0
15.0	100.0
16.0	121.0
17.0	84.0
18.0	76.0
19.0	82.0
20.0	74.0
21.0	71.0
22.0	60.0
23.0	54.0
24.0	60.0
25.0	46.0
26.0	45.0
27.0	44.0
28.0	55.0
29.0	45.0
30.0	28.0
31.0	39.0
32.0	46.0
33.0	33.0
34.0	31.0
35.0	28.0
36.0	32.0
37.0	30.0
38.0	27.0
39.0	26.0
40.0	19.0
41.0	21.0
42.0	26.0
43.0	21.0
44.0	23.0
45.0	26.0
46.0	17.0
47.0	13.0
48.0	22.0
49.0	11.0
50.0	1943.0
