#Duplication rate	Coverage
1.0	25034.0
2.0	6965.0
3.0	2728.0
4.0	1585.0
5.0	960.0
6.0	635.0
7.0	449.0
8.0	378.0
9.0	287.0
10.0	249.0
11.0	187.0
12.0	184.0
13.0	160.0
14.0	117.0
15.0	113.0
16.0	102.0
17.0	100.0
18.0	76.0
19.0	93.0
20.0	70.0
21.0	59.0
22.0	69.0
23.0	52.0
24.0	66.0
25.0	50.0
26.0	51.0
27.0	45.0
28.0	47.0
29.0	42.0
30.0	46.0
31.0	32.0
32.0	37.0
33.0	39.0
34.0	34.0
35.0	38.0
36.0	21.0
37.0	27.0
38.0	28.0
39.0	27.0
40.0	27.0
41.0	22.0
42.0	24.0
43.0	22.0
44.0	22.0
45.0	17.0
46.0	14.0
47.0	17.0
48.0	15.0
49.0	18.0
50.0	1964.0
