#Duplication rate	Coverage
1.0	13983.0
2.0	3333.0
3.0	1194.0
4.0	676.0
5.0	438.0
6.0	327.0
7.0	225.0
8.0	182.0
9.0	155.0
10.0	136.0
11.0	105.0
12.0	89.0
13.0	87.0
14.0	79.0
15.0	54.0
16.0	76.0
17.0	46.0
18.0	49.0
19.0	59.0
20.0	41.0
21.0	51.0
22.0	40.0
23.0	43.0
24.0	41.0
25.0	23.0
26.0	32.0
27.0	24.0
28.0	36.0
29.0	26.0
30.0	16.0
31.0	16.0
32.0	22.0
33.0	25.0
34.0	20.0
35.0	9.0
36.0	17.0
37.0	15.0
38.0	13.0
39.0	14.0
40.0	12.0
41.0	14.0
42.0	13.0
43.0	13.0
44.0	13.0
45.0	17.0
46.0	13.0
47.0	5.0
48.0	9.0
49.0	11.0
50.0	1340.0
