#Coverage (X)	Coverage
1.0	0.004868485691517321
2.0	0.004700170663838321
3.0	0.0044617814974543535
4.0	0.0043864416720253985
5.0	0.004243364551115292
6.0	0.004156433983325769
7.0	0.004011082335026117
8.0	0.0039247126096029206
9.0	0.003768736114125204
10.0	0.0037055478734515646
11.0	0.0035357061081953134
12.0	0.003442637432200968
13.0	0.003279806196601953
14.0	0.0032045910028131175
15.0	0.0030094490149537023
16.0	0.0029557016208912046
17.0	0.002789380699425692
18.0	0.0027453545731503937
19.0	0.0026127465098682023
20.0	0.0025634858547789463
21.0	0.0024016828301967053
22.0	0.0023584356516721527
23.0	0.0021891547287964386
24.0	0.002137463756767488
25.0	0.00202376854461761
26.0	0.0019910838974368517
27.0	0.0018616850988451006
28.0	0.0018147924448896902
29.0	0.0017447494640947525
30.0	0.0017096033420642698
31.0	0.0016179367720070559
32.0	0.0015957834982742725
33.0	0.0014852663929048049
34.0	0.0014616798553390709
35.0	0.001405284038952459
36.0	0.0013792671844328197
37.0	0.0013056722019513245
38.0	0.0012791879787812377
39.0	0.0011935660431845463
40.0	0.0011647449768048546
41.0	0.0010870371502562648
42.0	0.0010710219847140934
43.0	0.0010105444821704168
44.0	9.763954132466779E-4
45.0	9.285991799146132E-4
46.0	9.099667499725683E-4
47.0	8.633856751174562E-4
48.0	8.489907208826253E-4
49.0	8.115077556283268E-4
50.0	8.035001728643465E-4
51.0	7.611877316264781E-4
