#Duplication rate	Coverage
1.0	25962.0
2.0	7594.0
3.0	3048.0
4.0	1684.0
5.0	1036.0
6.0	734.0
7.0	461.0
8.0	384.0
9.0	323.0
10.0	245.0
11.0	225.0
12.0	177.0
13.0	147.0
14.0	142.0
15.0	146.0
16.0	90.0
17.0	114.0
18.0	91.0
19.0	87.0
20.0	71.0
21.0	80.0
22.0	66.0
23.0	66.0
24.0	52.0
25.0	52.0
26.0	50.0
27.0	33.0
28.0	50.0
29.0	41.0
30.0	32.0
31.0	41.0
32.0	41.0
33.0	30.0
34.0	32.0
35.0	33.0
36.0	27.0
37.0	33.0
38.0	21.0
39.0	35.0
40.0	25.0
41.0	21.0
42.0	30.0
43.0	24.0
44.0	24.0
45.0	24.0
46.0	20.0
47.0	23.0
48.0	28.0
49.0	18.0
50.0	1969.0
